anime_id,title,anime,anime_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
11665,Natsume Yuujinchou Shi,Natsume&#039;s Book of Friends Season 4,夏目友人帳 肆,"Natsume Yuujinchou Four, Natsume Yuujinchou 4, Natsume Yujincho 4",https://myanimelist.cdn-dena.com/images/anime/3/37449.jpg,TV,Manga,13,Finished Airing,False,"Jan 3, 2012 to Mar 27, 2012","{'from': '2012-01-03', 'to': '2012-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.72,62108,46.0,633,132405,1394,,Winter 2012,Tuesdays at 01:30 (JST),"{'Adaptation': [{'mal_id': 1859, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1859/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Prequel': [{'mal_id': 10379, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10379/Natsume_Yuujinchou_San', 'title': 'Natsume Yuujinchou San'}], 'Other': [{'mal_id': 18849, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18849/Natsume_Yuujinchou__Nyanko-sensei_to_Hajimete_no_Otsukai', 'title': 'Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai'}], 'Sequel': [{'mal_id': 20651, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni', 'title': 'Natsume Yuujinchou: Itsuka Yuki no Hi ni'}, {'mal_id': 32983, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32983/Natsume_Yuujinchou_Go', 'title': 'Natsume Yuujinchou Go'}]}","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Sony Music Entertainment","NIS America, Inc.",Brain&#039;s Base,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo","['""Ima, Kono Toki. (今、このとき。)"" by Hiiragi']","['""Takaramono (たからもの)"" by Marina Kawano']"
19,Monster,Monster,モンスター,,https://myanimelist.cdn-dena.com/images/anime/10/18793.jpg,TV,Manga,74,Finished Airing,False,"Apr 7, 2004 to Sep 28, 2005","{'from': '2004-04-07', 'to': '2005-09-28'}",24 min. per ep.,R+ - Mild Nudity,8.69,118856,49.0,152,353310,17399,,Spring 2004,Wednesdays at 00:40 (JST),"{'Adaptation': [{'mal_id': 1, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1/Monster', 'title': 'Monster'}], 'Summary': [{'mal_id': 1109, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1109/Monster_Extra', 'title': 'Monster Extra'}]}","VAP, Shogakukan Productions, Nippon Television Network",Viz Media,Madhouse,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller","['""Grain"" by Kuniaki Haishima']","['#1: ""For The Love of Life"" by David Sylvian (eps 1-32)', '#2: ""Make It Home"" by Fujiko Heming (eps 33-74)']"
34612,Saiki Kusuo no Ψ-nan (TV) 2,The Disastrous Life of Saiki K. 2,斉木楠雄のΨ難 2,Saiki Kusuo no Psi Nan 2,https://myanimelist.cdn-dena.com/images/anime/1961/91383.jpg,TV,Manga,24,Currently Airing,True,"Jan 17, 2018 to ?","{'from': '2018-01-17', 'to': None}",24 min. per ep.,PG-13 - Teens 13 or older,8.67,13954,52.0,1319,61570,473,,Winter 2018,Wednesdays at 01:35 (JST),"{'Adaptation': [{'mal_id': 37755, 'type': 'manga', 'url': 'https://myanimelist.net/manga/37755/Saiki_Kusuo_no_Ψ-nan', 'title': 'Saiki Kusuo no Ψ-nan'}], 'Prequel': [{'mal_id': 33255, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan_TV', 'title': 'Saiki Kusuo no Ψ-nan (TV)'}]}","TV Tokyo, Shogakukan Productions, Nippon Columbia, KlockWorx, Asmik Ace Entertainment, Bandai Namco Entertainment, Shueisha, Toy&#039;s Factory, Dear Stage inc.",,"J.C.Staff, Egg Firm","Slice of Life, Comedy, Supernatural, School, Shounen","['#1: ""Ψlent Prisoner (Ψレントプリズナー)"" by Saiki-kku Lover feat. Kusuo Saiki (Hiroshi Kamiya), Riki Nendou (Daisuke Ono), Shun Kaidou (Nobunaga Shimazaki)', '#2: ""Oteage Psychics (お手上げサイキクス)"" by Shiggy Jr.']","['#1: ""Ψ Hakkenden! (Ψ発見伝！)"" by Dempagumi.inc', '#2: ""Duet♡ShitekudaΨ (Duet♡してくだΨ)"" Saiki-kku Lover feat Kusuo Saiki (Hiroshi Kamiya), Kokomi Terushima (Ai Kakuma), Mikoto Aiura (Eri Kitamura)']"
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,,忍者玉丸 東海道五十三次,The Fifty-Three Stations of the Toukaidou,https://myanimelist.cdn-dena.com/images/anime/7/84701.jpg,TV,Original,26,Finished Airing,False,"Dec 26, 2009 to Jun 26, 2010","{'from': '2009-12-26', 'to': '2010-06-26'}",5 min. per ep.,G - All Ages,8.67,3,11490.0,14052,44,0,,Winter 2010,Unknown,"{'Prequel': [{'mal_id': 35107, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35107/Shin_Ninja_Tamamaru', 'title': 'Shin Ninja Tamamaru'}], 'Alternative version': [{'mal_id': 35109, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35109/Ninja_Tamamaru__Rule_wo_Mamotte_Koutsuu_Anzen_no_Maki', 'title': 'Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki'}]}",,,,"Kids, Martial Arts",[],[]
12365,Bakuman. 3rd Season,Bakuman.,バクマン。,Bakuman Season 3,https://myanimelist.cdn-dena.com/images/anime/6/41845.jpg,TV,Manga,25,Finished Airing,False,"Oct 6, 2012 to Mar 30, 2013","{'from': '2012-10-06', 'to': '2013-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.67,107767,50.0,426,182765,2082,,Fall 2012,Unknown,"{'Adaptation': [{'mal_id': 9711, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9711/Bakuman', 'title': 'Bakuman.'}], 'Prequel': [{'mal_id': 10030, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10030/Bakuman_2nd_Season', 'title': 'Bakuman. 2nd Season'}, {'mal_id': 15711, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15711/Bakuman__Deraman', 'title': 'Bakuman.: Deraman.'}], 'Other': [{'mal_id': 23361, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23361/Bakuman_3rd_Season_Specials', 'title': 'Bakuman. 3rd Season Specials'}]}","NHK, Shueisha",,J.C.Staff,"Comedy, Drama, Romance, Shounen","['#1: ""Moshimo no Hanashi (もしもの話)"" by nano.RIPE (eps 1-13)', '#2: ""23:40 (23時40分) feat. Base Ball Bear"" by Hyadain (eps 14-25)']","['#1: ""Pride on Everyday"" by Sphere (eps 1-13)', '#2: ""Yume Sketch (夢スケッチ)"" by JAM Project (eps 14-24)', '#3: ""Moshimo no Hanashi (もしもの話)"" by nano.RIPE (ep 25)']"
1535,Death Note,Death Note,デスノート,DN,https://myanimelist.cdn-dena.com/images/anime/9/9453.jpg,TV,Manga,37,Finished Airing,False,"Oct 4, 2006 to Jun 27, 2007","{'from': '2006-10-04', 'to': '2007-06-27'}",23 min. per ep.,R - 17+ (violence & profanity),8.67,1009477,51.0,1,1456378,88696,"Death Note has been adapted into live action films, TV dramas, video games, light novels and a musical composed by a Broadway composer.  It is licensed in North America by Viz Media.",Fall 2006,Wednesdays at 00:56 (JST),"{'Adaptation': [{'mal_id': 21, 'type': 'manga', 'url': 'https://myanimelist.net/manga/21/Death_Note', 'title': 'Death Note'}], 'Summary': [{'mal_id': 2994, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2994/Death_Note__Rewrite', 'title': 'Death Note: Rewrite'}]}","VAP, Konami, Ashi Production, Nippon Television Network, Shueisha",Viz Media,Madhouse,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen","['#1: ""the WORLD"" by Nightmare (eps 1-19)', '#2: ""What&#039;s up, people?!"" by Maximum the Hormone (eps 20-37)']","['#1: ""Alumina"" by Nightmare (eps 1-19)', '#2: ""Zetsubō Billy"" by Maximum the Hormone (eps 20-36)', '#3: ""Coda ~ Death Note"" by Yoshihisa Hirano (ep 37)']"
36259,Pingu in the City,,ピングー in ザ・シティ,Pingu,https://myanimelist.cdn-dena.com/images/anime/8/89791.jpg,TV,Other,26,Finished Airing,False,"Oct 7, 2017 to Mar 31, 2018","{'from': '2017-10-07', 'to': '2018-03-31'}",7 min. per ep.,G - All Ages,8.66,6346,56.0,2546,21890,634,,Fall 2017,Saturdays at 09:20 (JST),[],NHK,,Polygon Pictures,"Slice of Life, Comedy, Kids",[],[]
30654,Ansatsu Kyoushitsu 2nd Season,Assassination Classroom Second Season,暗殺教室　第２期,"Ansatsu Kyoushitsu Season 2, Ansatsu Kyoushitsu Final Season",https://myanimelist.cdn-dena.com/images/anime/8/77966.jpg,TV,Manga,25,Finished Airing,False,"Jan 8, 2016 to Jul 1, 2016","{'from': '2016-01-08', 'to': '2016-07-01'}",23 min. per ep.,PG-13 - Teens 13 or older,8.66,213765,53.0,134,380565,6715,,Winter 2016,Fridays at 01:25 (JST),"{'Adaptation': [{'mal_id': 39883, 'type': 'manga', 'url': 'https://myanimelist.net/manga/39883/Ansatsu_Kyoushitsu', 'title': 'Ansatsu Kyoushitsu'}], 'Prequel': [{'mal_id': 24833, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu', 'title': 'Ansatsu Kyoushitsu'}], 'Side story': [{'mal_id': 32863, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32863/Ansatsu_Kyoushitsu_2nd_Season__Kagaijugyou-hen', 'title': 'Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen'}], 'Other': [{'mal_id': 33511, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33511/Koro-sensei_Q', 'title': 'Koro-sensei Q!'}], 'Summary': [{'mal_id': 33513, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33513/Ansatsu_Kyoushitsu__365-nichi_no_Jikan', 'title': 'Ansatsu Kyoushitsu: 365-nichi no Jikan'}]}","Dentsu, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",Funimation,Lerche,"Action, Comedy, School, Shounen","['#1: ""QUESTION"" by 3-nen E-gumi Utatan (3年E組うた担) [Mai Fuchigami, Aya Suzaki, Nobuhiko Okamoto, Ryota Osaka, Shintaro Asanuma] (eps 1-14)', '#2: ""Bye Bye Yesterday (バイバイ YESTERDAY)"" by 3-nen E-gumi Utatan (3年E組うた担) [Mai Fuchigami, Aya Suzaki, Nobuhiko Okamoto, Ryota Osaka, Shintaro Asanuma] (eps 15, 17-23, 25)']","['#1: ""Kaketa Tsuki (欠けた月)"" by Shion Miyawaki (eps 1-14)', '#2: ""Mata Kimi ni Aeru Hi (また君に会える日)"" by Shion Miyawaki (eps 15-25)']"
19647,Hajime no Ippo: Rising,Hajime No Ippo: The Fighting!,はじめの一歩 Rising,"Fighting Spirit: Rising, Hajime no Ippo 3",https://myanimelist.cdn-dena.com/images/anime/6/56147.jpg,TV,Manga,25,Finished Airing,False,"Oct 6, 2013 to Mar 29, 2014","{'from': '2013-10-06', 'to': '2014-03-29'}",22 min. per ep.,PG-13 - Teens 13 or older,8.66,59310,55.0,845,102952,650,,Fall 2013,Sundays at 01:35 (JST),"{'Adaptation': [{'mal_id': 7, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7/Hajime_no_Ippo', 'title': 'Hajime no Ippo'}], 'Prequel': [{'mal_id': 5258, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5258/Hajime_no_Ippo__New_Challenger', 'title': 'Hajime no Ippo: New Challenger'}]}","VAP, Kodansha, Nippon Television Network",,"Madhouse, MAPPA","Comedy, Sports, Drama, Shounen","['""Yakan Hikou (夜間飛行)"" by Wasureran nee yo (忘れらんねえよ)']","['""Buchikome!! (ブチコメ!!)"" by Shikuramen (シクラメン)']"
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,フェイト/ゼロ 2ndシーズン,Fate/Zero Second Season,https://myanimelist.cdn-dena.com/images/anime/8/41125.jpg,TV,Novel,12,Finished Airing,False,"Apr 8, 2012 to Jun 24, 2012","{'from': '2012-04-08', 'to': '2012-06-24'}",24 min. per ep.,R - 17+ (violence & profanity),8.66,313188,54.0,81,500077,10953,,Spring 2012,Sundays at 00:00 (JST),"{'Adaptation': [{'mal_id': 3649, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3649/Fate_Zero', 'title': 'Fate/Zero'}, {'mal_id': 36803, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36803/Heart_of_Freaks', 'title': 'Heart of Freaks'}], 'Sequel': [{'mal_id': 356, 'type': 'anime', 'url': 'https://myanimelist.net/anime/356/Fate_stay_night', 'title': 'Fate/stay night'}, {'mal_id': 6922, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6922/Fate_stay_night_Movie__Unlimited_Blade_Works', 'title': 'Fate/stay night Movie: Unlimited Blade Works'}, {'mal_id': 25537, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25537/Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower', 'title': 'Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower'}, {'mal_id': 27821, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27821/Fate_stay_night__Unlimited_Blade_Works_-_Prologue', 'title': 'Fate/stay night: Unlimited Blade Works - Prologue'}], 'Prequel': [{'mal_id': 10087, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10087/Fate_Zero', 'title': 'Fate/Zero'}], 'Side story': [{'mal_id': 13263, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13263/Fate_Zero__Onegai_Einzbern_Soudanshitsu', 'title': 'Fate/Zero: Onegai! Einzbern Soudanshitsu'}]}","Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,ufotable,"Action, Supernatural, Magic, Fantasy","['""to the beginning"" by Kalafina (eps 1-4, 7-11)']","['#1: ""Sora wa Takaku Kaze wa Utau (空は高く風は歌う)"" by Luna Haruna (eps 1-4, 7-11)', '#2: ""Manten (満天)"" by Kalafina (eps 5, 6)', '#3: ""to the beginning"" by Kalafina (ep 12)']"
22135,Ping Pong The Animation,Ping Pong the Animation,ピンポン THE ANIMATION,PPTA,https://myanimelist.cdn-dena.com/images/anime/10/58041.jpg,TV,Manga,11,Finished Airing,False,"Apr 11, 2014 to Jun 20, 2014","{'from': '2014-04-11', 'to': '2014-06-20'}",23 min. per ep.,PG-13 - Teens 13 or older,8.65,72887,58.0,563,146861,7036,Ping Pong The Animation won the Animation of the Year award in the Television category for the Tokyo Anime Award Festival in 2015.,Spring 2014,Fridays at 00:50 (JST),"{'Adaptation': [{'mal_id': 5744, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5744/Ping_Pong', 'title': 'Ping Pong'}]}","Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",Funimation,Tatsunoko Production,"Sports, Psychological, Drama, Seinen","['""Tada Hitori (唯一人)"" by Bakudan Johnny (爆弾ジョニー)']","['#1: ""&#039;Ano Hero to&#039; Bokura ni Tsuite (""あのヒーローと"" 僕らについて)"" by Merengue (メレンゲ) (eps 1-4, 8, 10-11)', '#2: ""&#039;Ano Yoake Mae no&#039; Bokura ni Tsuite (""あの夜明け前の"" 僕らについて)"" by Merengue (メレンゲ) (eps 5-7, 9)']"
10379,Natsume Yuujinchou San,Natsume&#039;s Book of Friends Season 3,夏目友人帳 参,"Natsume Yuujinchou Three, Natsume Yuujinchou 3, Natsume Yujincho 3",https://myanimelist.cdn-dena.com/images/anime/8/82394.jpg,TV,Manga,13,Finished Airing,False,"Jul 5, 2011 to Sep 27, 2011","{'from': '2011-07-05', 'to': '2011-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.65,68833,58.0,596,139161,983,,Summer 2011,Tuesdays at 01:30 (JST),"{'Adaptation': [{'mal_id': 1859, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1859/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Prequel': [{'mal_id': 5300, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5300/Zoku_Natsume_Yuujinchou', 'title': 'Zoku Natsume Yuujinchou'}], 'Sequel': [{'mal_id': 11665, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11665/Natsume_Yuujinchou_Shi', 'title': 'Natsume Yuujinchou Shi'}]}","Aniplex, Sakura Create","NIS America, Inc.",Brain&#039;s Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural","['""Boku ni Dekiru Koto"" (僕にできること) by HOW MERRY MARRY']","['""Kimi no Kakera feat. Miyamoto Emiri"" (君ノカケラ feat 宮本笑里) by Kousuke Atari']"
7785,Yojouhan Shinwa Taikei,The Tatami Galaxy,四畳半神話大系,"Yojo-Han Shinwa Taikei, Yojou-Han Shinwa Taikei, Yojohan Shinwa Taikei",https://myanimelist.cdn-dena.com/images/anime/10/50457.jpg,TV,Novel,11,Finished Airing,False,"Apr 23, 2010 to Jul 2, 2010","{'from': '2010-04-23', 'to': '2010-07-02'}",23 min. per ep.,R - 17+ (violence & profanity),8.65,60508,61.0,421,183571,9442,"Based on the novel by Tomihiko Morimi, published in December 2004.Yojouhan Shinwa Taikei won the grand prize for the animation category in the Japan Media Arts Festival on December 8, 2010. ",Spring 2010,Fridays at 00:45 (JST),"{'Side story': [{'mal_id': 8985, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8985/Yojouhan_Shinwa_Taikei_Specials', 'title': 'Yojouhan Shinwa Taikei Specials'}], 'Character': [{'mal_id': 34537, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34537/Yoru_wa_Mijikashi_Arukeyo_Otome', 'title': 'Yoru wa Mijikashi Arukeyo Otome'}]}","Dentsu, Kadokawa Shoten, Fuji TV, Toho, Asmik Ace Entertainment, Tohokushinsha Film Corporation, Sony Music Entertainment, Fuji Pacific Music Publishing",Funimation,Madhouse,"Mystery, Comedy, Psychological, Romance","['#1: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Asian Kung-Fu Generation (eps 1- 10)', '#2: ""Kamisama no Iutoori (神様のいうとおり)"" by Juuji Ishiwatari & Yoshinori Sunahara + Etsuko Yakushimaru (ep 11)', '#R1: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Scenarioart (eps 1-)']","['#1: ""Kamisama no Iutoori (神様のいうとおり)"" by Juuji Ishiwatari & Yoshinori Sunahara + Etsuko Yakushimaru (eps 1 - 10)', '#2: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Asian Kung-Fu Generation (ep 11)', '#R1: ""Lovemageddon (ラブマゲドン)"" by Scenarioart']"
35839,Sora yori mo Tooi Basho,A Place Further Than The Universe,宇宙よりも遠い場所,"Uchuu yori mo Tooi Basho, A Story That Leads to the Antarctica, Yorimoi",https://myanimelist.cdn-dena.com/images/anime/6/89879.jpg,TV,Original,13,Finished Airing,False,"Jan 2, 2018 to Mar 27, 2018","{'from': '2018-01-02', 'to': '2018-03-27'}",23 min. per ep.,PG-13 - Teens 13 or older,8.65,41939,60.0,765,113465,2494,,Winter 2018,Tuesdays at 20:30 (JST),"{'Adaptation': [{'mal_id': 111262, 'type': 'manga', 'url': 'https://myanimelist.net/manga/111262/Sora_yori_mo_Tooi_Basho', 'title': 'Sora yori mo Tooi Basho'}]}","Media Factory, Movic, AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa, NewGin, Crunchyroll SC Anime Fund",,Madhouse,"Slice of Life, Adventure","['""The Girls Are Alright!"" by saya']","['""Koko kara, Koko kara (ここから、ここから)"" by Mari Tamaki (Inori Minase), Shirase Kobuchizawa (Kana Hanazawa), Hinata Miyake (Yuka Iguchi), Yuzuki Shiraishi (Saori Hayami)']"
20583,Haikyuu!!,Haikyu!!,ハイキュー!!,"High Kyuu!!, HQ!!",https://myanimelist.cdn-dena.com/images/anime/7/76014.jpg,TV,Manga,25,Finished Airing,False,"Apr 6, 2014 to Sep 21, 2014","{'from': '2014-04-06', 'to': '2014-09-21'}",24 min. per ep.,PG-13 - Teens 13 or older,8.65,278372,57.0,86,483501,23743,Haikyuu!! adapts the first 8 volumes of Haruichi Furudate&#039;s manga of the same name.,Spring 2014,Sundays at 17:00 (JST),"{'Adaptation': [{'mal_id': 35243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35243/Haikyuu', 'title': 'Haikyuu!!'}], 'Side story': [{'mal_id': 25303, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25303/Haikyuu__Lev_Genzan', 'title': 'Haikyuu!!: Lev Genzan!'}], 'Sequel': [{'mal_id': 28891, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28891/Haikyuu_Second_Season', 'title': 'Haikyuu!! Second Season'}], 'Summary': [{'mal_id': 29755, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29755/Haikyuu_Movie_1__Owari_to_Hajimari', 'title': 'Haikyuu!! Movie 1: Owari to Hajimari'}, {'mal_id': 30364, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30364/Haikyuu_Movie_2__Shousha_to_Haisha', 'title': 'Haikyuu!! Movie 2: Shousha to Haisha'}], 'Other': [{'mal_id': 31675, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31675/Haikyuu_Quest_Picture_Drama', 'title': 'Haikyuu!! Quest Picture Drama'}]}","Mainichi Broadcasting System, TOHO animation, Shueisha",Sentai Filmworks,Production I.G,"Comedy, Drama, School, Shounen, Sports","['#1: ""Imagination (イマジネーション)"" by SPYAIR (eps 1-13)', '#2: ""Ah Yeah!!"" by Sukima Switch (eps 15-25)']","['#1: ""Tenchi Gaeshi (天地ガエシ)"" by NICO Touches the Walls (eps 1-13)', '#2: ""Ah Yeah!!"" by Sukima Switch (ep 14)', '#3: ""LEO"" by tacica (eps 15-25)']"
32983,Natsume Yuujinchou Go,Natsume&#039;s Book of Friends Season 5,夏目友人帳 伍,"Natsume Yuujinchou Season 5, Natsume&#039;s Book of Friends Five",https://myanimelist.cdn-dena.com/images/anime/11/81755.jpg,TV,Manga,11,Finished Airing,False,"Oct 5, 2016 to Dec 21, 2016","{'from': '2016-10-05', 'to': '2016-12-21'}",23 min. per ep.,PG-13 - Teens 13 or older,8.64,31558,63.0,1038,80448,459,,Fall 2016,Wednesdays at 01:35 (JST),"{'Adaptation': [{'mal_id': 1859, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1859/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Prequel': [{'mal_id': 11665, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11665/Natsume_Yuujinchou_Shi', 'title': 'Natsume Yuujinchou Shi'}], 'Side story': [{'mal_id': 34534, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials', 'title': 'Natsume Yuujinchou Go Specials'}], 'Sequel': [{'mal_id': 34591, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34591/Natsume_Yuujinchou_Roku', 'title': 'Natsume Yuujinchou Roku'}]}","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",,Shuka,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo","['""Takarabako (タカラバコ)"" by Sasanomaly (ササノマリイ)']","['""Akane Sasu (茜さす)"" by Aimer']"
31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,JoJo&#039;s Bizarre Adventure: Diamond is Unbreakable,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,"JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai, Diamond is not Crash",https://myanimelist.cdn-dena.com/images/anime/3/79156.jpg,TV,Manga,39,Finished Airing,False,"Apr 2, 2016 to Dec 24, 2016","{'from': '2016-04-02', 'to': '2016-12-24'}",23 min. per ep.,R - 17+ (violence & profanity),8.63,99372,64.0,432,181435,7188,JoJo no Kimyou na Bouken: Diamond wa Kudakenai is a full adaptation of the fourth part of the JoJo no Kimyou na Bouken manga series. ,Spring 2016,Saturdays at 00:30 (JST),"{'Adaptation': [{'mal_id': 3006, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3006/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai', 'title': 'JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai'}], 'Prequel': [{'mal_id': 26055, 'type': 'anime', 'url': 'https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken__Stardust_Crusaders_2nd_Season', 'title': 'JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season'}], 'Side story': [{'mal_id': 33191, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33191/Kishibe_Rohan_wa_Ugokanai', 'title': 'Kishibe Rohan wa Ugokanai'}]}","Warner Bros., KlockWorx, Medicos Entertainment, Shueisha",Viz Media,David Production,"Action, Adventure, Comedy, Supernatural, Drama, Shounen","['#1: ""Crazy Noisy Bizarre Town"" by THE DU (eps 2-7, 11-13)', '#2: ""Crazy Noisy Bizarre Town ~EDM Arrange Ver.~"" by THE DU (eps 8-9)', '#3: ""chase"" by batta (eps 15-16, 18-19, 21-24, 26)', '#4: ""Great Days"" by Karen Aoki, Daisuke Hasegawa (27-31, 33-38)']","['#1: ""I WANT YOU"" by Savage Garden (eps 2-7, 9-16, 18-19, 21-23, 25-26, 28-33, 35, 37-38)', '#2: ""Great Days -Units Ver.-"" by JO☆UNITED (ep 39)']"
28735,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,昭和元禄落語心中,Showa and Genroku Era Lover&#039;s Suicide Through Rakugo,https://myanimelist.cdn-dena.com/images/anime/2/77907.jpg,TV,Manga,13,Finished Airing,False,"Jan 9, 2016 to Apr 2, 2016","{'from': '2016-01-09', 'to': '2016-04-02'}",26 min. per ep.,PG-13 - Teens 13 or older,8.63,47463,66.0,590,141260,3259,Shouwa Genroku Rakugo Shinjuu covers the first five volumes of the manga. The original voice cast of the OVA reprised their roles for the animated TV series.,Winter 2016,Saturdays at 02:25 (JST),"{'Adaptation': [{'mal_id': 26704, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26704/Shouwa_Genroku_Rakugo_Shinjuu', 'title': 'Shouwa Genroku Rakugo Shinjuu'}], 'Alternative version': [{'mal_id': 25801, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25801/Shouwa_Genroku_Rakugo_Shinjuu__Yotarou_Hourou-hen', 'title': 'Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen'}], 'Sequel': [{'mal_id': 33095, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33095/Shouwa_Genroku_Rakugo_Shinjuu__Sukeroku_Futatabi-hen', 'title': 'Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen'}]}","Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",,Studio Deen,"Drama, Historical, Josei","['""Usurai Shinjuu (薄ら氷心中)"" by Megumi Hayashibara (eps 3, 5-8, 10, 13)']","['#1: ""Usurai Shinjuu (薄ら氷心中)"" by Megumi Hayashibara (ep 1)', '#2: ""Kawa, Taredoki (かは、たれどき)"" by Kana Shibue (eps 2-9, 11, 13)']"
